区域,链接,标题,户型,面积,朝向,装修,楼层,楼层类型,总价(万),单价(元/平)
青山湖区,https://nc.lianjia.com/ershoufang/103123695503.html,香溢花城三区退台洋房 户型方正，通透户型,3室2厅,112.37,南,精装,高楼层,板楼,200.0,17799
青山湖区,https://nc.lianjia.com/ershoufang/103131515621.html,师大南路地铁站 单位宿舍 一楼 实际有100平左右,2室2厅,85.72,南,简装,低楼层,暂无数据,50.0,5833
青山湖区,https://nc.lianjia.com/ershoufang/103125175589.html,品质小区，万科物业服务好，绿化好，,3室2厅,125.4,南,精装,高楼层,塔楼,133.0,10607
青山湖区,https://nc.lianjia.com/ershoufang/103122219370.html,双地铁口 正规小区 人工湖 带有幼儿园 车位充足,2室2厅,74.44,南,精装,低楼层,板楼,68.0,9135
青山湖区,https://nc.lianjia.com/ershoufang/103137288611.html,万科品质花园洋房  公园旁  家具家电齐全  诚心出售,3室2厅,111.15,南,其他,高楼层,板楼,129.0,11606
青山湖区,https://nc.lianjia.com/ershoufang/103129206191.html,金域名都 10栋板楼 难得好户型 大4房,4室2厅,179.26,南,精装,低楼层,板楼,250.0,13947
青山湖区,https://nc.lianjia.com/ershoufang/103129651374.html,天泽园通透三房，出门地铁，商场，医院，生话配套便利,3室2厅,110.39,南,精装,中楼层,板楼,125.0,11324
青山湖区,https://nc.lianjia.com/ershoufang/103129898413.html,万科精装洋房一楼带50平米院子光线很好,3室2厅,110.18,南,精装,低楼层,板楼,178.0,16156
青山湖区,https://nc.lianjia.com/ershoufang/103115147950.html,顺外路地铁口御锦城三层复式 带一个车库 四室两厅两卫,4室2厅,281.17,南,精装,高楼层,板楼,180.0,6402
青山湖区,https://nc.lianjia.com/ershoufang/103120785107.html,万科城刚需三房 楼栋位置好 万科物业管理严谨,3室2厅,93.28,南,精装,低楼层,塔楼,115.0,12329
青山湖区,https://nc.lianjia.com/ershoufang/103127244401.html,地铁口低楼层3房，户型方正，交通生活便利，房东诚售,3室2厅,129.45,南,简装,低楼层,板楼,105.0,8112
青山湖区,https://nc.lianjia.com/ershoufang/103134182949.html,满五唯一 诚心出售 两房朝南 高层有太阳,2室2厅,74.02,南,简装,高楼层,板楼,44.4,5999
青山湖区,https://nc.lianjia.com/ershoufang/103133959811.html,北京东路一号地铁口，天泽园通透三房，近商场！,3室2厅,110.81,南,精装,中楼层,板楼,118.0,10649
青山湖区,https://nc.lianjia.com/ershoufang/103125032763.html,顺外路168号小区5-2-2-2 124.90m²,5室2厅,124.9,南,精装,高楼层,板塔结合,110.0,8808
青山湖区,https://nc.lianjia.com/ershoufang/103123093730.html,地铁口顶复   有四个房间   梯梯两户,4室2厅,77.0,南,精装,高楼层,板楼,108.0,14026
青山湖区,https://nc.lianjia.com/ershoufang/103123810358.html,二号线地铁口 大两房 有太阳 房东急售 欢迎砍价,2室2厅,81.76,南,精装,中楼层,暂无数据,45.0,5504
青山湖区,https://nc.lianjia.com/ershoufang/103134062532.html,青山湖区恒茂湖滨好楼层好装修全天太阳随时看房,3室2厅,131.1,南,精装,中楼层,板楼,229.0,17468
青山湖区,https://nc.lianjia.com/ershoufang/103136688964.html,洪城东方国际 三房两厅一卫 有地铁 高铁 公交 商场,3室2厅,80.8,南,其他,高楼层,板楼,82.0,10149
青山湖区,https://nc.lianjia.com/ershoufang/103135939741.html,香溢花城三区一线湖景房房东自住房源随时看房,2室1厅,83.52,南,其他,中楼层,板楼,120.0,14368
青山湖区,https://nc.lianjia.com/ershoufang/103123796999.html,青山湖畔 香溢花城一线湖景精装大三房 可以拎包入住,4室2厅,174.72,南,精装,中楼层,板塔结合,248.0,14195
青山湖区,https://nc.lianjia.com/ershoufang/103132842710.html,东方塞纳  四房二厅   玉带河旁   提前电话,4室2厅,143.2,南,简装,低楼层,板楼,147.0,10266
青山湖区,https://nc.lianjia.com/ershoufang/103130174155.html,火车站旁边，楼下就是地铁，交通便利,2室1厅,88.72,南,简装,低楼层,暂无数据,60.0,6763
青山湖区,https://nc.lianjia.com/ershoufang/103109589396.html,使用面积大小区管理严谨干净整洁 全明户型方形板正,其他,163.93,南,毛坯,高楼层,塔楼,94.0,5735
青山湖区,https://nc.lianjia.com/ershoufang/103127317399.html,旁边就有大型购物及休闲广场 ，适合老人青年生活居住,2室2厅,84.51,南,精装,高楼层,板楼,80.0,9467
青山湖区,https://nc.lianjia.com/ershoufang/103114803932.html,怡鑫花园 双地铁口 2000年以后的房子 近医院,2室1厅,85.59,南,精装,中楼层,板塔结合,80.0,9347
青山湖区,https://nc.lianjia.com/ershoufang/103119102922.html,小区配套成熟，生活气息浓，交通便利，距地铁1.2公里,4室2厅,123.41,南,毛坯,中楼层,塔楼,96.8,7844
青山湖区,https://nc.lianjia.com/ershoufang/103132609088.html,上海路搪瓷厂宿舍 699旁 恒茂梦时代 谢家村地铁口,3室2厅,110.34,东,精装,中楼层,暂无数据,83.0,7523
青山湖区,https://nc.lianjia.com/ershoufang/103115510281.html,近青山湖、户型方正，生活、工作、学习、休闲便利！,2室2厅,82.27,南,简装,高楼层,板楼,108.0,13128
青山湖区,https://nc.lianjia.com/ershoufang/103108821580.html,诚心出售，生活便利，交通方便，精装修,2室1厅,86.37,南,精装,高楼层,板楼,120.0,13894
青山湖区,https://nc.lianjia.com/ershoufang/103115831886.html,青山湖大道 香溢花城二区 70年产权 精装1房,1室1厅,33.82,北,精装,中楼层,板塔结合,53.0,15672
青山湖区,https://nc.lianjia.com/ershoufang/103134453212.html,交警宿舍免费停车 南北通风 两房两厅 全天太阳 房龄新,3室2厅,87.56,南,精装,中楼层,暂无数据,56.0,6396
青山湖区,https://nc.lianjia.com/ershoufang/103124823512.html,市区单价八千楼盘房 业主置换急售 中间楼层采光很好,2室2厅,92.76,南,简装,高楼层,暂无数据,53.0,5714
青山湖区,https://nc.lianjia.com/ershoufang/103119098904.html,实用通透两房 户型好 总价低随时看房,2室1厅,65.07,南,简装,中楼层,板楼,50.0,7685
青山湖区,https://nc.lianjia.com/ershoufang/103119434888.html,精装两房 房东诚心出售  交通便利,2室2厅,75.76,南,精装,中楼层,塔楼,66.0,8712
青山湖区,https://nc.lianjia.com/ershoufang/103118309569.html,全天太阳中间楼层 大两房 玉带河旁 急售 满五,2室2厅,87.76,南,简装,中楼层,板楼,70.0,7977
青山湖区,https://nc.lianjia.com/ershoufang/103109281234.html,"青山湖风景区,人车分流， 人文环境好",1室1厅,33.82,南,简装,中楼层,板塔结合,41.0,12124
青山湖区,https://nc.lianjia.com/ershoufang/103112334515.html,江大南路社区，诚心出售，价格好谈！！！！！！！!!!!,3室1厅,101.34,南,简装,高楼层,板楼,75.0,7401
青山湖区,https://nc.lianjia.com/ershoufang/103110909203.html,此房可以看，视野较好，采光充足，交通便利,3室1厅,65.17,南,精装,高楼层,暂无数据,36.0,5525
青山湖区,https://nc.lianjia.com/ershoufang/103111244801.html,地铁口 一居室可塑造成两居室 中间楼层 采光无挡,1室1厅,50.44,南,简装,中楼层,板楼,42.0,8327
青山湖区,https://nc.lianjia.com/ershoufang/103126273444.html,近2号地铁口 全天太阳 小区有门卫 环境好 房东急售,1室1厅,54.54,南,简装,高楼层,暂无数据,35.0,6418
青山湖区,https://nc.lianjia.com/ershoufang/103126526305.html,房子确实很好，在地铁二号线南航站口拎包入住 太阳好,3室2厅,68.87,南,精装,高楼层,暂无数据,65.0,9439
青山湖区,https://nc.lianjia.com/ershoufang/103126505826.html,此房满五，户型通透，阳光充足，房东诚售，,3室2厅,95.59,南,精装,高楼层,板楼,106.0,11090
青山湖区,https://nc.lianjia.com/ershoufang/103127157546.html,2002年 好停车 现浇的房龄较新中间层 光线好 满五唯一,2室2厅,88.79,南,精装,中楼层,暂无数据,66.0,7434
青山湖区,https://nc.lianjia.com/ershoufang/103131703009.html,省科学院 3室1厅 南,3室1厅,75.3,南,简装,中楼层,暂无数据,60.0,7969
青山湖区,https://nc.lianjia.com/ershoufang/103133126084.html,京东大道世纪风情二期独有带露台三房,3室2厅,126.0,南,简装,低楼层,板楼,115.0,9127
青山湖区,https://nc.lianjia.com/ershoufang/103132396922.html,三房朝南 2楼有太阳  诚心出售  自住装修 顺外站地铁,3室2厅,138.17,南,精装,低楼层,板楼,89.0,6442
青山湖区,https://nc.lianjia.com/ershoufang/103135812016.html,正规2房户型！南北朝向楼层好！,2室2厅,91.14,南,其他,中楼层,板楼,80.0,8778
青山湖区,https://nc.lianjia.com/ershoufang/103123110924.html,日月明小区 位于南京东路主干道 交通出行方便,3室2厅,103.12,南,精装,高楼层,板楼,95.0,9213
青山湖区,https://nc.lianjia.com/ershoufang/103129186951.html,小区已旧城区改造，停车位多 有摄像头 有门卫 有菜场,2室2厅,75.16,南,精装,高楼层,板楼,48.0,6387
青山湖区,https://nc.lianjia.com/ershoufang/103128756604.html,铁路九村通透两房，面前无挡，停车方便，近地铁,2室1厅,89.74,南,精装,高楼层,板楼,66.0,7355
青山湖区,https://nc.lianjia.com/ershoufang/103128685990.html,京东国际花园复式楼两层，近地铁、商场。医院！,2室2厅,79.3,南,精装,高楼层,板楼,95.0,11980
青山湖区,https://nc.lianjia.com/ershoufang/103133930540.html,荣昌新苑住宅区 2室1厅 南 北,2室1厅,81.92,南,精装,中楼层,板楼,65.0,7935
青山湖区,https://nc.lianjia.com/ershoufang/103138350292.html,梦时代公寓 1室1厅 南,1室1厅,52.29,南,其他,中楼层,板楼,55.0,10519
青山湖区,https://nc.lianjia.com/ershoufang/103115392901.html,位于青山湖畔  物业管理严谨  品质楼盘  2室2厅,2室2厅,95.16,南,精装,中楼层,板塔结合,160.0,16814
青山湖区,https://nc.lianjia.com/ershoufang/103107777962.html,青山湖畔恒茂湖滨 品质小区 值得信赖,2室2厅,95.16,南,简装,低楼层,板塔结合,150.0,15763
青山湖区,https://nc.lianjia.com/ershoufang/103124800038.html,南昌客车厂宿舍  近地铁，出行方便，太阳好,2室1厅,63.69,南,简装,高楼层,暂无数据,70.0,10991
青山湖区,https://nc.lianjia.com/ershoufang/103122914716.html,1南1北，客厅通阳台。房东很少住。,2室2厅,98.3,南,精装,高楼层,板楼,100.0,10173
青山湖区,https://nc.lianjia.com/ershoufang/103122522664.html,诚心出手，外地发展。价格再谈。客厅通阳台,2室2厅,98.3,南,精装,高楼层,板楼,105.0,10682
青山湖区,https://nc.lianjia.com/ershoufang/103125203884.html,带车位，一线湖景，精装修直接拎包入住,3室2厅,114.34,南,精装,高楼层,板楼,155.0,13557
青山湖区,https://nc.lianjia.com/ershoufang/103124595817.html,1南1北户型，靠广场中间。楼层中楼。随时可以看,2室1厅,75.73,南,简装,中楼层,板楼,55.0,7263
青山湖区,https://nc.lianjia.com/ershoufang/103130676765.html,解放西路 壹品中央  一南一北  户型方正  看房提前,2室2厅,86.83,南,精装,高楼层,板楼,77.9,8972
青山湖区,https://nc.lianjia.com/ershoufang/103132940747.html,带车位 万科公园里 毛坯通透大四房 中间楼层 诚心出售,4室1厅,156.31,南,毛坯,中楼层,板楼,252.0,16122
青山湖区,https://nc.lianjia.com/ershoufang/103120957873.html,湖东家园，近青山湖，3号地铁口,2室2厅,95.88,南,精装,低楼层,板楼,145.0,15124
青山湖区,https://nc.lianjia.com/ershoufang/103123288114.html,交通便利，商圈发达，购物娱乐，便捷环境好,3室2厅,98.92,南,精装,高楼层,暂无数据,110.0,11121
青山湖区,https://nc.lianjia.com/ershoufang/103135643270.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,2室1厅,65.52,南,简装,高楼层,暂无数据,36.0,5495
青山湖区,https://nc.lianjia.com/ershoufang/103124143734.html,二中旁边、地铁楼盘、简单装修看房方便诚心出售,3室1厅,95.32,南,精装,中楼层,板楼,102.0,10701
青山湖区,https://nc.lianjia.com/ershoufang/103138151107.html,东方国际 出门地铁口 专梯专户 南北通透,3室2厅,93.9,南,其他,中楼层,板楼,99.0,10544
青山湖区,https://nc.lianjia.com/ershoufang/103138822055.html,地铁3号线200米；复式楼带露台,4室2厅,99.04,南,其他,高楼层,板楼,130.0,13127
青山湖区,https://nc.lianjia.com/ershoufang/103121999332.html,老城区配套完善，近地铁近火车站，户型方正,2室2厅,68.76,南,精装,低楼层,板楼,75.0,10908
青山湖区,https://nc.lianjia.com/ershoufang/103123066040.html,房子位置好    小区环境好    旁边配套齐全,2室2厅,71.17,南,精装,低楼层,板楼,90.0,12646
青山湖区,https://nc.lianjia.com/ershoufang/103117883848.html,高新地铁口 业主诚售 看房方便 总价低过渡两居室,2室2厅,65.55,南,简装,低楼层,板楼,64.0,9764
青山湖区,https://nc.lianjia.com/ershoufang/103115317531.html,世纪风情一期电梯小面积住宅两房 装修清爽带家具家电,2室2厅,67.27,南,精装,高楼层,板楼,90.0,13379
青山湖区,https://nc.lianjia.com/ershoufang/103125998479.html,通透九九新大四房.随时拎包入住！,4室2厅,166.76,南,精装,高楼层,板楼,167.0,10015
青山湖区,https://nc.lianjia.com/ershoufang/103134472157.html,装修很新的可以直接拎包入住小区物业负责环境优美,2室2厅,95.16,南,精装,低楼层,板楼,120.0,12611
青山湖区,https://nc.lianjia.com/ershoufang/103128464659.html,一号线地铁口出行便捷，商场医院菜场在旁生活方便,2室2厅,70.65,南,简装,中楼层,板楼,45.0,6370
青山湖区,https://nc.lianjia.com/ershoufang/103137354151.html,交通便利，配套齐全，生活很方便，,2室1厅,75.6,南,其他,中楼层,板楼,85.0,11244
青山湖区,https://nc.lianjia.com/ershoufang/103136853575.html,此房户型格局好，采光好，无遮挡，出行方便,2室2厅,79.49,南,其他,中楼层,暂无数据,60.0,7549
青山湖区,https://nc.lianjia.com/ershoufang/103134874015.html,带入户花园 正规四房 采光无挡 地铁口,4室2厅,157.42,南,精装,低楼层,板楼,220.0,13976
青山湖区,https://nc.lianjia.com/ershoufang/103133690348.html,临玉带河 楼层好  南北通透 风景好无噪音,4室2厅,166.94,南,精装,低楼层,板楼,188.0,11262
青山湖区,https://nc.lianjia.com/ershoufang/103138953843.html,万科物业 户型端正 正常出售  邻公园,1室1厅,48.46,南,精装,高楼层,板塔结合,48.0,9906
青山湖区,https://nc.lianjia.com/ershoufang/103138504245.html,电梯洋房，通透端正，全天采光，,3室2厅,118.73,南,其他,低楼层,板楼,152.0,12803
青山湖区,https://nc.lianjia.com/ershoufang/103123594848.html,步行至公交站近 物流管理规整，让您住的舒适安心,4室2厅,140.43,南,简装,中楼层,板楼,200.0,14242
青山湖区,https://nc.lianjia.com/ershoufang/103110597191.html,地铁一号线 户型端正 南北通透 交通便利,4室2厅,139.31,南,简装,低楼层,板塔结合,130.0,9332
青山湖区,https://nc.lianjia.com/ershoufang/103119008812.html,精装小三房 顺外站地铁口 首付16W 月供1500 随时看房,3室1厅,54.63,南,简装,高楼层,板楼,39.0,7139
青山湖区,https://nc.lianjia.com/ershoufang/103120574809.html,房东诚心卖，户型方正，看房方便,3室2厅,116.2,南,毛坯,低楼层,板楼,235.0,20224
青山湖区,https://nc.lianjia.com/ershoufang/103119563307.html,青山湖小区，精装修，总价便宜，房东诚心卖,2室1厅,53.39,南,精装,高楼层,板楼,39.0,7305
青山湖区,https://nc.lianjia.com/ershoufang/103138101700.html,南北户型，视野宽阔 阳光很好 生活方便,2室2厅,86.4,南,简装,中楼层,暂无数据,64.9,7512
青山湖区,https://nc.lianjia.com/ershoufang/103137596490.html,世纪风情三期带40平米独立院子好房出售,2室2厅,80.82,南,其他,低楼层,板楼,88.0,10889
青山湖区,https://nc.lianjia.com/ershoufang/103137548622.html,户型方正，交通便利，配套齐全，诚心,2室2厅,70.11,南,其他,低楼层,板楼,45.0,6419
青山湖区,https://nc.lianjia.com/ershoufang/103138073382.html,房子正面就是青山湖公园 视线全湖景，空气好,2室1厅,66.26,南,其他,高楼层,板楼,67.0,10112
青山湖区,https://nc.lianjia.com/ershoufang/103138131112.html,保利品质，房东自住精装修，南北朝向，格局好诚心卖。,3室1厅,108.77,东,其他,低楼层,板塔结合,97.0,8918
青山湖区,https://nc.lianjia.com/ershoufang/103137712257.html,交通便利，配套齐全，停车方便，,2室1厅,58.25,南,其他,高楼层,板楼,30.0,5151
青山湖区,https://nc.lianjia.com/ershoufang/103138098068.html,昌东花园两室一厅 户型端正 采光好 交通便利,2室1厅,70.27,南,其他,中楼层,板楼,58.0,8254
青山湖区,https://nc.lianjia.com/ershoufang/103138234031.html,临玉带河 端户景观好 无噪音 视线阳光好，南北通透,4室2厅,157.42,南,其他,中楼层,板楼,217.0,13785
青山湖区,https://nc.lianjia.com/ershoufang/103129305242.html,临玉带河东端户，南北通透，闹中取静无噪音,4室2厅,157.42,东,精装,低楼层,板楼,220.0,13976
青山湖区,https://nc.lianjia.com/ershoufang/103138474383.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,2室1厅,69.45,南,其他,中楼层,板楼,55.0,7920
青山湖区,https://nc.lianjia.com/ershoufang/103139217351.html,房子视野开阔 采光充足 小区配套设施齐全 生活便利,3室2厅,101.63,南,其他,高楼层,板楼,105.0,10332
青山湖区,https://nc.lianjia.com/ershoufang/103126796844.html,北京东路旁精装修大三房 万科物业近地铁口 业主诚心卖,3室2厅,123.51,南,精装,中楼层,板楼,205.0,16598
青山湖区,https://nc.lianjia.com/ershoufang/103122737974.html,万科品牌、万科物业、电梯精装三房、中间楼层、采光好,3室2厅,95.59,南,精装,高楼层,板楼,115.0,12031
青山湖区,https://nc.lianjia.com/ershoufang/103121675955.html,江纺花园二路  房龄新 中间楼层 通透两房 采光无挡,2室2厅,85.7,南,简装,中楼层,暂无数据,58.0,6768
青山湖区,https://nc.lianjia.com/ershoufang/103121267912.html,江大南路广播电视学校宿舍   近天虹  小区环境好,3室1厅,102.24,南,简装,高楼层,板楼,65.0,6358
青山湖区,https://nc.lianjia.com/ershoufang/103121216710.html,户型通透，楼层好小区交通便利，配套齐全,2室2厅,88.3,南,精装,中楼层,板楼,72.0,8155
青山湖区,https://nc.lianjia.com/ershoufang/103121493701.html,户型方正，大两房，小区环境好，近青山湖丹霞公园,2室2厅,101.73,南,精装,高楼层,板楼,80.0,7864
青山湖区,https://nc.lianjia.com/ershoufang/103124624580.html,江纺五区 球场  两房朝南 户型采光好,2室1厅,81.55,南,简装,中楼层,暂无数据,68.0,8339
青山湖区,https://nc.lianjia.com/ershoufang/103132225257.html,江纺单位房 通透户型 楼层好 配套齐全 交通便利地铁口,2室1厅,66.19,南,简装,高楼层,板楼,50.0,7555
青山湖区,https://nc.lianjia.com/ershoufang/103132680122.html,房东诚心出售，采光良好，出入便利,2室2厅,83.49,南,精装,高楼层,板楼,48.0,5750
青山湖区,https://nc.lianjia.com/ershoufang/103132900218.html,通透两房，交通便利，近青山湖，配套齐全,2室2厅,101.74,南,精装,低楼层,暂无数据,88.0,8650
青山湖区,https://nc.lianjia.com/ershoufang/103131955323.html,户型房东两室，太阳充足 配套齐全,2室1厅,75.61,南,简装,高楼层,板楼,55.0,7275
青山湖区,https://nc.lianjia.com/ershoufang/103133454827.html,江纺新村 小区环境好，免费停车，青山湖散步方便,2室1厅,66.26,南,简装,中楼层,板楼,60.0,9056
青山湖区,https://nc.lianjia.com/ershoufang/103132346464.html,梦时代广场 谢家村地铁口 丰盛苑小区  带储藏间出售,2室2厅,88.42,南,精装,高楼层,板楼,88.0,9953
青山湖区,https://nc.lianjia.com/ershoufang/103132974716.html,通透两房，交通便利，配套齐全，生活方便,2室1厅,75.61,南,其他,高楼层,板楼,65.0,8597
青山湖区,https://nc.lianjia.com/ershoufang/103133413800.html,江纺住宅一区 小区整改过 东门菜市场 地铁四号线,2室2厅,82.83,南,简装,高楼层,板楼,62.0,7486
青山湖区,https://nc.lianjia.com/ershoufang/103121534803.html,艾溪湖西站的一房 出行方便 万科物业,1室1厅,32.78,西,精装,高楼层,板楼,45.0,13728
青山湖区,https://nc.lianjia.com/ershoufang/103139661175.html,"尚东大道楼下地铁,过马路商场,医院,朝南的,采光好!",2室1厅,61.37,南,其他,高楼层,板楼,69.8,11374
青山湖区,https://nc.lianjia.com/ershoufang/103139522517.html,公园边上 万科城正规一房 精装房 采光好 楼层好,1室1厅,45.14,南,其他,高楼层,板塔结合,50.0,11077
青山湖区,https://nc.lianjia.com/ershoufang/103125417415.html,小区环境好，南北对流格局，户型好，楼层好,3室2厅,92.75,南,精装,高楼层,板楼,91.0,9812
青山湖区,https://nc.lianjia.com/ershoufang/103129922430.html,4层复式 居家装修 带车位 顺外路 御锦城,4室2厅,236.71,南,精装,高楼层,板楼,255.0,10773
青山湖区,https://nc.lianjia.com/ershoufang/103108014972.html,房东诚心出售 看房方便 价格看中好谈,2室2厅,74.16,南,简装,中楼层,板楼,65.0,8765
青山湖区,https://nc.lianjia.com/ershoufang/103131460675.html,北京东路地铁口  通透两室  户型端正  交通生活便利,2室2厅,90.41,南,精装,高楼层,板楼,85.0,9402
青山湖区,https://nc.lianjia.com/ershoufang/103131331153.html,昌东大道，亿巢名城小区，通透三房,3室2厅,95.11,南,精装,低楼层,板楼,78.0,8202
青山湖区,https://nc.lianjia.com/ershoufang/103110868186.html,交通便利，环境不错，房子户型好，阳光充足,2室2厅,83.43,南,简装,高楼层,板楼,60.0,7192
青山湖区,https://nc.lianjia.com/ershoufang/103116711566.html,视野良好，采光充足，交通便利，配套齐全，适合居住,3室2厅,123.99,南,精装,中楼层,板楼,160.0,12905
青山湖区,https://nc.lianjia.com/ershoufang/103129200590.html,青山湖畔 湖东家园 环境好 户型好 适宜老人居住,2室2厅,75.34,南,精装,低楼层,板楼,110.0,14601
青山湖区,https://nc.lianjia.com/ershoufang/103125827504.html,万达，龙湖天街，绿滋肴庙街近在咫尺，生活配套齐全,3室2厅,119.23,南,精装,低楼层,板楼,95.0,7968
青山湖区,https://nc.lianjia.com/ershoufang/103115005392.html,地铁口出行便捷，有商*生活便捷，三开间朝南户型好,3室2厅,123.95,南,精装,高楼层,塔楼,100.0,8068
青山湖区,https://nc.lianjia.com/ershoufang/103120851196.html,视野良好，采光充足，交通便利配套齐全适合一家人居住,3室2厅,135.91,南,精装,中楼层,板楼,215.0,15820
青山湖区,https://nc.lianjia.com/ershoufang/103139007947.html,金球小区 2室1厅 南 北,2室1厅,79.35,南,其他,高楼层,暂无数据,53.0,6680
青山湖区,https://nc.lianjia.com/ershoufang/103139781129.html,京东大道世纪风情商铺出租中 直接可收租,1室1厅,57.56,西,其他,低楼层,板楼,85.0,14768
青山湖区,https://nc.lianjia.com/ershoufang/103122517129.html,碧海云天 精装3房 看房方便随时预约可看,3室2厅,112.57,南,精装,中楼层,板塔结合,138.0,12260
青山湖区,https://nc.lianjia.com/ershoufang/103135244583.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,2室1厅,66.19,南,其他,高楼层,板楼,49.0,7403
青山湖区,https://nc.lianjia.com/ershoufang/103135712436.html,江纺宿舍一区 通透户型 楼层好 配套齐全 地铁4号,2室1厅,56.55,南,其他,高楼层,板楼,30.0,5306
青山湖区,https://nc.lianjia.com/ershoufang/103128113741.html,户型方正，交通便利，停车方便，生活配套齐全,2室1厅,73.04,南,简装,高楼层,暂无数据,50.0,6846
青山湖区,https://nc.lianjia.com/ershoufang/103128813359.html,诚心出！万科物业精装添了家具家电没用过的,1室1厅,30.11,西,精装,低楼层,板塔结合,23.0,7639
青山湖区,https://nc.lianjia.com/ershoufang/103129003603.html,御锦城  两房两厅   通透户型  看房电话,2室2厅,99.03,南,精装,中楼层,板楼,79.0,7978
青山湖区,https://nc.lianjia.com/ershoufang/103129342368.html,户型方正，通透两房，采光好，楼层好，交通便利,2室2厅,101.74,南,精装,中楼层,暂无数据,70.0,6881
青山湖区,https://nc.lianjia.com/ershoufang/103135107356.html,江纺七区二室一厅，户型方正，采光好，离青山湖500米,2室1厅,66.15,南,简装,中楼层,板楼,40.0,6047
青山湖区,https://nc.lianjia.com/ershoufang/103134112479.html,南北朝向！1房户型！采光通风好！,1室1厅,53.38,南,简装,中楼层,板楼,36.0,6745
青山湖区,https://nc.lianjia.com/ershoufang/103138656843.html,南钢中小 江西中医药大学旁 精装两房 电梯 中间楼层,2室2厅,101.31,南,其他,中楼层,板楼,72.8,7186
青山湖区,https://nc.lianjia.com/ershoufang/103132686891.html,楼层好，视野开阔，采光充足，配套设施齐全,3室2厅,93.0,南,精装,中楼层,板楼,92.0,9893
青山湖区,https://nc.lianjia.com/ershoufang/103122360475.html,高新地铁口 次新小区尚东温馨两居室 架空一层看房方便,2室2厅,99.69,南,精装,低楼层,板楼,120.0,12038
青山湖区,https://nc.lianjia.com/ershoufang/103135927666.html,近梦时代广场 地铁1号线彭家桥站 次新楼盘 万科物业,3室2厅,127.36,南,毛坯,中楼层,板楼,225.0,17667
青山湖区,https://nc.lianjia.com/ershoufang/103136700796.html,业主诚意出售，从未入住，开发商装修，等待有缘人,3室2厅,123.58,南,精装,高楼层,板楼,130.0,10520
青山湖区,https://nc.lianjia.com/ershoufang/103115476555.html,青山湖万达旁 精装通透三房 楼层好 视野佳 房东诚心卖,3室2厅,108.34,南,精装,中楼层,板楼,105.0,9692
青山湖区,https://nc.lianjia.com/ershoufang/103120482759.html,业  主  急  售  .   看房预约   生活交通便捷,3室2厅,94.78,南,精装,低楼层,板楼,112.0,11817
青山湖区,https://nc.lianjia.com/ershoufang/103128294949.html,端户 通透户型 使用面积85% 急售 可谈,2室2厅,93.22,南,精装,中楼层,板楼,110.0,11801
青山湖区,https://nc.lianjia.com/ershoufang/103118098533.html,一南一北通风好，一楼带独立院子，业主置换,2室2厅,85.1,南,精装,低楼层,板楼,118.0,13867
青山湖区,https://nc.lianjia.com/ershoufang/103119930189.html,青山湖畔精装两房，得房率高，小区舒适,2室2厅,95.67,南,精装,高楼层,板楼,160.0,16725
青山湖区,https://nc.lianjia.com/ershoufang/103128143422.html,万科品质 精装修 中间楼层 家电齐全 诚心出售,3室2厅,111.71,南,精装,高楼层,板楼,135.0,12085
青山湖区,https://nc.lianjia.com/ershoufang/103126969330.html,恒茂湖滨2房2厅诚心出售 价格可以谈,2室2厅,95.16,南,简装,低楼层,板塔结合,120.0,12611
青山湖区,https://nc.lianjia.com/ershoufang/103129816028.html,现代庄园精装两房，总价低，拎包入住,2室2厅,68.08,南,简装,高楼层,板塔结合,55.0,8079
青山湖区,https://nc.lianjia.com/ershoufang/103130243731.html,洪都新村 两房两卫  带储藏间  放电动车,2室2厅,110.79,南,简装,高楼层,板楼,61.0,5506
青山湖区,https://nc.lianjia.com/ershoufang/103121296515.html,洪都新村  精装2房  随时看房  力荐,2室2厅,61.64,南,精装,高楼层,板楼,42.0,6814
青山湖区,https://nc.lianjia.com/ershoufang/103137706299.html,怡湖花园 精装2房2厅 诚心出售  价格可以谈,2室2厅,82.54,南,其他,高楼层,板塔结合,125.0,15145
青山湖区,https://nc.lianjia.com/ershoufang/103138331740.html,南向 采光好 小区管理严谨 干净整洁 配套齐全,3室1厅,93.28,南,其他,低楼层,板楼,80.0,8577
青山湖区,https://nc.lianjia.com/ershoufang/103106421328.html,老人家养老也很方便，零物业费，生活成本低。,2室2厅,65.82,南,简装,中楼层,板塔结合,50.0,7597
青山湖区,https://nc.lianjia.com/ershoufang/103122326523.html,京东小区F区 2室2厅 南,2室2厅,97.69,南,精装,中楼层,板楼,101.8,10421
青山湖区,https://nc.lianjia.com/ershoufang/103125346523.html,总价低，需求两房，生活交通便利，采光楼层好,2室2厅,56.36,南,简装,中楼层,板楼,40.0,7098
青山湖区,https://nc.lianjia.com/ershoufang/103116844414.html,铁路九村复式楼，实用面积高，保养的不错，房东诚售,其他,142.75,南,精装,高楼层,板楼,105.0,7356
青山湖区,https://nc.lianjia.com/ershoufang/103125307213.html,精装2房1厅 诚心出售 价格可以谈,2室2厅,68.06,南,简装,中楼层,板塔结合,45.0,6612
